"","state","year","urate","children","nonwhite","finc","earn","age","ed","work","unearn","post93","anykids","p93kids.interaction"
"11353",85,1995,6.30000019073486,0,1,19954.025591,13690.944882,25,10,1,6.2630807087,1,0,0
"11354",85,1995,6.30000019073486,2,1,8778.0019685,8778.0019685,27,9,1,0,1,1,1
"11355",86,1995,5.09999990463257,1,1,1053.1496063,1053.1496063,42,7,1,0,1,1,1
"11356",86,1995,5.09999990463257,4,0,38966.535433,10531.496063,30,9,1,28.43503937,1,1,1
"11357",86,1995,5.09999990463257,1,1,0,0,26,10,0,0,1,1,1
"11358",86,1995,5.09999990463257,0,1,10901.151575,10901.151575,30,11,1,0,1,0,0
"11359",86,1995,5.09999990463257,0,0,854.10433071,854.10433071,20,9,1,0,1,0,0
"11360",86,1995,5.09999990463257,0,1,11851.09252,842.51968504,20,11,1,11.008572835,1,0,0
"11361",86,1995,5.09999990463257,0,0,7088.75,0,47,3,0,7.08875,1,0,0
"11362",86,1995,5.09999990463257,0,1,76351.240157,75826.771654,50,11,1,0.52446850394,1,0,0
"11363",86,1995,5.09999990463257,0,0,15820.413386,15797.244094,52,10,1,0.023169291339,1,0,0
"11364",86,1995,5.09999990463257,0,0,33691.309055,33616.535433,46,11,1,0.074773622047,1,0,0
"11365",86,1995,5.09999990463257,0,0,0,0,22,11,0,0,1,0,0
"11366",86,1995,5.09999990463257,0,1,54553.149606,54553.149606,26,9,1,0,1,0,0
"11367",86,1995,5.09999990463257,2,1,5265.7480315,5265.7480315,21,11,1,0,1,1,1
"11368",86,1995,5.09999990463257,0,1,5265.7480315,5265.7480315,25,7,1,0,1,0,0
"11369",86,1995,5.09999990463257,4,1,21062.992126,21062.992126,38,11,1,0,1,1,1
"11370",86,1995,5.09999990463257,2,1,3475.3937008,0,22,10,0,3.4753937008,1,1,1
"11371",86,1995,5.09999990463257,3,1,0,0,32,11,0,0,1,1,1
"11372",86,1995,5.09999990463257,2,1,38861.220472,38861.220472,20,9,1,0,1,1,1
"11373",86,1995,5.09999990463257,2,0,1.0531496063,0,20,11,0,0.0010531496063,1,1,1
"11374",86,1995,5.09999990463257,0,1,15797.244094,15797.244094,48,7,1,0,1,0,0
"11375",86,1995,5.09999990463257,0,0,7368.8877953,0,48,9,0,7.3688877953,1,0,0
"11376",86,1995,5.09999990463257,0,0,21917.096457,6091.4173228,51,11,1,15.825679134,1,0,0
"11377",86,1995,5.09999990463257,1,1,13655.137795,12848.425197,37,10,1,0.80671259843,1,1,1
"11378",86,1995,5.09999990463257,1,1,4385.3149606,0,43,7,0,4.3853149606,1,1,1
"11379",86,1995,5.09999990463257,4,1,14291.240157,8425.1968504,38,11,1,5.8660433071,1,1,1
"11380",86,1995,5.09999990463257,1,0,17650.787402,15797.244094,39,11,1,1.8535433071,1,1,1
"11381",86,1995,5.09999990463257,1,1,5265.7480315,5265.7480315,20,9,1,0,1,1,1
"11382",86,1995,5.09999990463257,1,1,7372.0472441,7372.0472441,30,7,1,0,1,1,1
"11383",86,1995,5.09999990463257,1,1,12637.795276,12637.795276,35,11,1,0,1,1,1
"11384",86,1995,5.09999990463257,5,1,15221.17126,9583.6614173,36,7,0,5.6375098425,1,1,1
"11385",86,1995,5.09999990463257,0,0,0,0,47,7,0,0,1,0,0
"11386",86,1995,5.09999990463257,0,1,7372.0472441,7372.0472441,27,9,1,0,1,0,0
"11387",86,1995,5.09999990463257,0,0,3475.3937008,0,25,10,0,3.4753937008,1,0,0
"11388",86,1995,5.09999990463257,4,1,10289.271654,6181.988189,33,9,1,4.1072834646,1,1,1
"11389",86,1995,5.09999990463257,0,1,28364.478346,20009.84252,50,11,1,8.3546358268,1,0,0
"11390",86,1995,5.09999990463257,1,1,1448.0807087,0,22,9,0,1.4480807087,1,1,1
"11391",86,1995,5.09999990463257,1,1,8446.2598425,8425.1968504,36,10,1,0.021062992126,1,1,1
"11392",87,1995,3.59999990463257,0,0,1756.6535433,0,54,3,0,1.7566535433,1,0,0
"11393",87,1995,3.59999990463257,1,1,11003.307087,10531.496063,24,10,0,0.47181102362,1,1,1
"11394",87,1995,3.59999990463257,0,1,32437.007874,31859.88189,52,7,0,0.57712598425,1,0,0
"11395",87,1995,3.59999990463257,0,1,19167.322835,19167.322835,41,11,1,0,1,0,0
"11396",87,1995,3.59999990463257,0,0,23181.929134,23169.291339,46,3,1,0.012637795276,1,0,0
"11397",87,1995,3.59999990463257,3,0,4454.8228346,0,23,9,0,4.4548228346,1,1,1
"11398",87,1995,3.59999990463257,2,0,33519.645669,33519.645669,20,11,0,0,1,1,1
"11399",87,1995,3.59999990463257,0,1,27381.889764,27381.889764,54,10,1,0,1,0,0
"11400",88,1995,5.40000009536743,1,1,25696.850394,23169.291339,28,11,1,2.5275590551,1,1,1
"11401",88,1995,5.40000009536743,0,0,0,0,40,11,0,0,1,0,0
"11402",88,1995,5.40000009536743,0,1,3422.7362205,3422.7362205,30,3,1,0,1,0,0
"11403",88,1995,5.40000009536743,0,0,2527.5590551,2527.5590551,40,7,1,0,1,0,0
"11404",88,1995,5.40000009536743,1,0,38560.019685,38545.275591,24,11,1,0.014744094488,1,1,1
"11405",88,1995,5.40000009536743,0,0,4859.2322835,0,43,10,0,4.8592322835,1,0,0
"11406",88,1995,5.40000009536743,1,1,3148.9173228,0,25,11,0,3.1489173228,1,1,1
"11407",88,1995,5.40000009536743,0,0,0,0,26,11,0,0,1,0,0
"11408",88,1995,5.40000009536743,2,1,19293.700787,14217.519685,37,7,1,5.0761811024,1,1,1
"11409",88,1995,5.40000009536743,1,0,55825.354331,49498.031496,43,10,1,6.3273228346,1,1,1
"11410",88,1995,5.40000009536743,1,1,6318.8976378,6318.8976378,31,9,1,0,1,1,1
"11411",88,1995,5.40000009536743,1,1,7347.8248031,7310.9645669,53,7,1,0.03686023622,1,1,1
"11412",88,1995,5.40000009536743,0,1,0,0,28,10,0,0,1,0,0
"11413",88,1995,5.40000009536743,2,1,8897.007874,0,35,11,0,8.897007874,1,1,1
"11414",88,1995,5.40000009536743,2,0,15797.244094,15797.244094,40,9,1,0,1,1,1
"11415",88,1995,5.40000009536743,0,1,25275.590551,25275.590551,54,0,1,0,1,0,0
"11416",88,1995,5.40000009536743,0,1,22009.773622,21913.937008,21,10,1,0.095836614173,1,0,0
"11417",91,1995,6.40000009536743,1,0,26258.179134,22538.454724,21,11,1,3.7197244094,1,1,1
"11418",91,1995,6.40000009536743,1,0,5619.6062992,0,26,7,0,5.6196062992,1,1,1
"11419",91,1995,6.40000009536743,1,0,9688.976378,1263.7795276,46,7,1,8.4251968504,1,1,1
"11420",91,1995,6.40000009536743,0,0,12812.61811,8464.1633858,26,11,1,4.3484547244,1,0,0
"11421",91,1995,6.40000009536743,0,0,4761.2893701,2976.2007874,27,11,1,1.7850885827,1,0,0
"11422",91,1995,6.40000009536743,1,0,4025.1377953,0,22,11,0,4.0251377953,1,1,1
"11423",91,1995,6.40000009536743,2,1,12448.228346,0,29,11,0,12.448228346,1,1,1
"11424",91,1995,6.40000009536743,1,0,4550.6594488,4550.6594488,34,11,1,0,1,1,1
"11425",91,1995,6.40000009536743,1,0,13000.07874,11584.645669,39,9,1,1.4154330709,1,1,1
"11426",91,1995,6.40000009536743,0,0,2180.019685,2000.984252,54,10,1,0.17903543307,1,0,0
"11427",91,1995,6.40000009536743,1,1,1685.0393701,1685.0393701,20,11,1,0,1,1,1
"11428",92,1995,4.80000019073486,0,0,20852.362205,18956.692913,39,10,1,1.8956692913,1,0,0
"11429",92,1995,4.80000019073486,1,0,16651.348425,16651.348425,38,10,1,0,1,1,1
"11430",92,1995,4.80000019073486,0,0,17196.879921,17196.879921,43,10,1,0,1,0,0
"11431",92,1995,4.80000019073486,0,0,5292.0767717,5265.7480315,53,7,1,0.026328740157,1,0,0
"11432",92,1995,4.80000019073486,2,1,0,0,23,7,0,0,1,1,1
"11433",92,1995,4.80000019073486,0,0,57441.938976,0,26,9,0,57.441938976,1,0,0
"11434",92,1995,4.80000019073486,0,0,0,0,41,11,0,0,1,0,0
"11435",92,1995,4.80000019073486,3,0,7140.3543307,0,28,11,0,7.1403543307,1,1,1
"11436",92,1995,4.80000019073486,0,0,12637.795276,12637.795276,41,7,1,0,1,0,0
"11437",92,1995,4.80000019073486,0,1,61846.21063,61293.307087,21,11,0,0.55290354331,1,0,0
"11438",92,1995,4.80000019073486,0,0,26865.846457,25275.590551,34,11,1,1.5902559055,1,0,0
"11439",92,1995,4.80000019073486,1,0,40552.57874,40546.259843,20,11,1,0.0063188976378,1,1,1
"11440",92,1995,4.80000019073486,0,0,16323.818898,16323.818898,49,10,1,0,1,0,0
"11441",92,1995,4.80000019073486,0,0,79584.409449,75826.771654,27,11,1,3.7576377953,1,0,0
"11442",92,1995,4.80000019073486,1,0,7382.5787402,7372.0472441,52,7,1,0.010531496063,1,1,1
"11443",92,1995,4.80000019073486,3,0,15797.244094,15797.244094,32,11,1,0,1,1,1
"11444",92,1995,4.80000019073486,3,0,5055.1181102,0,24,10,0,5.0551181102,1,1,1
"11445",92,1995,4.80000019073486,1,1,18975.649606,18956.692913,34,7,1,0.018956692913,1,1,1
"11446",93,1995,7.80000019073486,0,1,130232.48031,107421.25984,50,7,1,22.811220472,1,0,0
"11447",93,1995,7.80000019073486,4,1,9137.1259843,0,34,9,0,9.1371259843,1,1,1
"11448",93,1995,7.80000019073486,0,1,20220.472441,20220.472441,37,3,1,0,1,0,0
"11449",93,1995,7.80000019073486,1,1,6129.3307087,105.31496063,22,9,1,6.024015748,1,1,1
"11450",93,1995,7.80000019073486,0,1,0,0,44,10,0,0,1,0,0
"11451",93,1995,7.80000019073486,1,1,22916.535433,22642.716535,23,9,1,0.27381889764,1,1,1
"11452",93,1995,7.80000019073486,0,0,36530.600394,13396.062992,23,11,1,23.134537402,1,0,0
"11453",93,1995,7.80000019073486,1,1,10952.755906,10952.755906,28,3,1,0,1,1,1
"11454",93,1995,7.80000019073486,2,1,9036.023622,9036.023622,29,7,1,0,1,1,1
"11455",93,1995,7.80000019073486,1,0,12272.352362,0,45,9,0,12.272352362,1,1,1
"11456",93,1995,7.80000019073486,0,0,2106.2992126,0,23,11,0,2.1062992126,1,0,0
"11457",93,1995,7.80000019073486,3,1,9099.2125984,0,24,7,0,9.0992125984,1,1,1
"11458",93,1995,7.80000019073486,2,1,41072.834646,41072.834646,45,7,1,0,1,1,1
"11459",93,1995,7.80000019073486,5,1,11702.598425,0,35,11,0,11.702598425,1,1,1
"11460",93,1995,7.80000019073486,0,0,0,0,29,10,0,0,1,0,0
"11461",93,1995,7.80000019073486,1,0,111407.4311,100154.52756,50,11,1,11.252903543,1,1,1
"11462",93,1995,7.80000019073486,3,1,17271.653543,10952.755906,24,11,0,6.3188976378,1,1,1
"11463",93,1995,7.80000019073486,2,1,36721.220472,32437.007874,24,7,0,4.2842125984,1,1,1
"11464",93,1995,7.80000019073486,1,1,4528.5433071,4528.5433071,31,7,1,0,1,1,1
"11465",93,1995,7.80000019073486,1,0,34753.937008,12637.795276,47,11,1,22.116141732,1,1,1
"11466",93,1995,7.80000019073486,3,1,6601.1417323,5539.5669291,32,0,1,1.0615748031,1,1,1
"11467",93,1995,7.80000019073486,0,1,15117.962598,3161.5551181,47,9,1,11.95640748,1,0,0
"11468",93,1995,7.80000019073486,1,1,0,0,21,11,0,0,1,1,1
"11469",93,1995,7.80000019073486,3,0,21259.931102,5765.9940945,35,11,1,15.493937008,1,1,1
"11470",93,1995,7.80000019073486,3,1,2106.2992126,2106.2992126,25,7,1,0,1,1,1
"11471",93,1995,7.80000019073486,1,1,12637.795276,12637.795276,44,9,1,0,1,1,1
"11472",93,1995,7.80000019073486,2,1,15839.370079,15797.244094,23,7,1,0.042125984252,1,1,1
"11473",93,1995,7.80000019073486,0,1,16850.393701,16850.393701,45,7,1,0,1,0,0
"11474",93,1995,7.80000019073486,3,0,73720.472441,73720.472441,22,11,0,0,1,1,1
"11475",93,1995,7.80000019073486,3,1,5813.3858268,0,23,7,0,5.8133858268,1,1,1
"11476",93,1995,7.80000019073486,2,1,13796.259843,8425.1968504,24,11,1,5.3710629921,1,1,1
"11477",93,1995,7.80000019073486,2,1,34796.062992,32647.637795,42,7,1,2.1484251969,1,1,1
"11478",93,1995,7.80000019073486,3,1,7765.9251969,94.783464567,34,7,1,7.6711417323,1,1,1
"11479",93,1995,7.80000019073486,1,1,2527.5590551,0,27,7,0,2.5275590551,1,1,1
"11480",93,1995,7.80000019073486,2,1,33911.417323,33911.417323,39,7,1,0,1,1,1
"11481",93,1995,7.80000019073486,3,1,7671.1417323,0,31,7,0,7.6711417323,1,1,1
"11482",93,1995,7.80000019073486,0,1,12654.645669,12637.795276,48,7,1,0.016850393701,1,0,0
"11483",93,1995,7.80000019073486,0,1,0,0,50,7,0,0,1,0,0
"11484",93,1995,7.80000019073486,3,1,6192.519685,0,27,7,0,6.192519685,1,1,1
"11485",93,1995,7.80000019073486,0,1,17324.311024,17324.311024,34,11,1,0,1,0,0
"11486",93,1995,7.80000019073486,0,1,55827.46063,55816.929134,50,3,0,0.010531496063,1,0,0
"11487",93,1995,7.80000019073486,2,1,4979.2913386,0,30,11,0,4.9792913386,1,1,1
"11488",93,1995,7.80000019073486,0,0,0,0,23,9,0,0,1,0,0
"11489",93,1995,7.80000019073486,0,0,3791.3385827,3159.4488189,54,7,1,0.63188976378,1,0,0
"11490",93,1995,7.80000019073486,2,1,0,0,23,10,0,0,1,1,1
"11491",93,1995,7.80000019073486,0,1,12637.795276,12637.795276,27,7,1,0,1,0,0
"11492",93,1995,7.80000019073486,2,0,34241.05315,17061.023622,54,7,0,17.180029528,1,1,1
"11493",93,1995,7.80000019073486,1,1,6192.519685,0,40,11,0,6.192519685,1,1,1
"11494",93,1995,7.80000019073486,0,1,0,0,26,11,0,0,1,0,0
"11495",93,1995,7.80000019073486,0,0,8119.7834646,6318.8976378,40,10,1,1.8008858268,1,0,0
"11496",93,1995,7.80000019073486,2,1,7961.8110236,0,30,9,0,7.9618110236,1,1,1
"11497",93,1995,7.80000019073486,0,1,2696.0629921,2696.0629921,20,11,1,0,1,0,0
"11498",93,1995,7.80000019073486,0,1,10027.037402,8425.1968504,42,3,1,1.6018405512,1,0,0
"11499",93,1995,7.80000019073486,3,1,17271.653543,10952.755906,45,10,1,6.3188976378,1,1,1
"11500",93,1995,7.80000019073486,2,1,9958.5826772,0,35,9,0,9.9585826772,1,1,1
"11501",93,1995,7.80000019073486,0,1,2316.9291339,2316.9291339,44,7,1,0,1,0,0
"11502",93,1995,7.80000019073486,3,1,3778.7007874,0,35,7,0,3.7787007874,1,1,1
"11503",93,1995,7.80000019073486,2,1,45443.405512,38966.535433,31,11,1,6.4768700787,1,1,1
"11504",93,1995,7.80000019073486,1,1,131.64370079,131.64370079,24,0,1,0,1,1,1
"11505",93,1995,7.80000019073486,0,0,3791.3385827,0,54,9,0,3.7913385827,1,0,0
"11506",93,1995,7.80000019073486,1,1,16850.393701,16850.393701,41,7,1,0,1,1,1
"11507",93,1995,7.80000019073486,1,1,11374.015748,0,43,11,0,11.374015748,1,1,1
"11508",93,1995,7.80000019073486,2,1,22642.716535,22642.716535,21,7,0,0,1,1,1
"11509",93,1995,7.80000019073486,0,1,5687.007874,0,54,11,0,5.687007874,1,0,0
"11510",93,1995,7.80000019073486,5,1,11374.015748,0,34,9,0,11.374015748,1,1,1
"11511",93,1995,7.80000019073486,3,0,9137.1259843,0,21,10,0,9.1371259843,1,1,1
"11512",93,1995,7.80000019073486,1,1,11854.251969,11854.251969,39,11,1,0,1,1,1
"11513",93,1995,7.80000019073486,2,1,27924.261811,27908.464567,40,7,1,0.015797244094,1,1,1
"11514",93,1995,7.80000019073486,1,1,9182.4114173,4212.5984252,23,9,1,4.9698129921,1,1,1
"11515",93,1995,7.80000019073486,4,1,9137.1259843,0,29,9,0,9.1371259843,1,1,1
"11516",93,1995,7.80000019073486,4,1,13109.606299,10531.496063,27,7,1,2.5781102362,1,1,1
"11517",93,1995,7.80000019073486,2,1,24812.204724,24812.204724,32,7,0,0,1,1,1
"11518",93,1995,7.80000019073486,0,1,3159.4488189,0,20,11,0,3.1594488189,1,0,0
"11519",93,1995,7.80000019073486,0,1,10742.125984,9267.7165354,52,7,1,1.4744094488,1,0,0
"11520",93,1995,7.80000019073486,0,1,10531.496063,10531.496063,27,3,1,0,1,0,0
"11521",93,1995,7.80000019073486,0,1,46338.582677,20009.84252,20,9,0,26.328740157,1,0,0
"11522",93,1995,7.80000019073486,0,0,37341.525591,31071.072835,21,11,0,6.2704527559,1,0,0
"11523",93,1995,7.80000019073486,3,1,7671.1417323,0,31,3,0,7.6711417323,1,1,1
"11524",93,1995,7.80000019073486,3,1,47981.496063,25907.480315,26,10,1,22.074015748,1,1,1
"11525",93,1995,7.80000019073486,1,1,24060.255906,23969.685039,32,7,1,0.090570866142,1,1,1
"11526",93,1995,7.80000019073486,1,1,43179.133858,43179.133858,48,10,1,0,1,1,1
"11527",93,1995,7.80000019073486,0,0,6927.6181102,0,45,11,0,6.9276181102,1,0,0
"11528",93,1995,7.80000019073486,0,1,5265.7480315,5265.7480315,37,7,1,0,1,0,0
"11529",93,1995,7.80000019073486,2,1,24268.779528,24257.194882,51,3,1,0.011584645669,1,1,1
"11530",93,1995,7.80000019073486,2,1,53657.972441,52657.480315,24,3,1,1.000492126,1,1,1
"11531",93,1995,7.80000019073486,1,1,8425.1968504,8425.1968504,22,11,1,0,1,1,1
"11532",93,1995,7.80000019073486,2,1,5265.7480315,5265.7480315,27,3,1,0,1,1,1
"11533",93,1995,7.80000019073486,2,1,8517.8740157,0,47,7,0,8.5178740157,1,1,1
"11534",93,1995,7.80000019073486,0,1,0,0,39,7,0,0,1,0,0
"11535",93,1995,7.80000019073486,1,1,8425.1968504,8425.1968504,40,3,1,0,1,1,1
"11536",93,1995,7.80000019073486,2,0,5265.7480315,5265.7480315,22,3,0,0,1,1,1
"11537",93,1995,7.80000019073486,0,0,59187.007874,37281.496063,25,3,0,21.905511811,1,0,0
"11538",93,1995,7.80000019073486,1,0,7803.8385827,1611.3188976,20,11,1,6.192519685,1,1,1
"11539",93,1995,7.80000019073486,0,1,27929.527559,27929.527559,38,7,1,0,1,0,0
"11540",93,1995,7.80000019073486,0,0,22655.354331,14744.094488,27,11,0,7.9112598425,1,0,0
"11541",93,1995,7.80000019073486,3,1,4473.7795276,3159.4488189,38,3,1,1.3143307087,1,1,1
"11542",93,1995,7.80000019073486,2,1,25275.590551,25275.590551,38,7,1,0,1,1,1
"11543",93,1995,7.80000019073486,3,1,0,0,33,9,0,0,1,1,1
"11544",93,1995,7.80000019073486,1,1,0,0,51,10,0,0,1,1,1
"11545",93,1995,7.80000019073486,1,1,15868.858268,15868.858268,39,10,1,0,1,1,1
"11546",93,1995,7.80000019073486,1,1,3778.7007874,0,39,9,0,3.7787007874,1,1,1
"11547",93,1995,7.80000019073486,4,1,10400.905512,0,32,9,0,10.400905512,1,1,1
"11548",93,1995,7.80000019073486,0,1,8443.1003937,0,52,11,0,8.4431003937,1,0,0
"11549",93,1995,7.80000019073486,0,0,34753.937008,34753.937008,52,11,1,0,1,0,0
"11550",93,1995,7.80000019073486,0,1,8922.2834646,0,39,3,0,8.9222834646,1,0,0
"11551",93,1995,7.80000019073486,1,1,15598.198819,15598.198819,40,7,1,0,1,1,1
"11552",93,1995,7.80000019073486,5,1,49725.511811,42125.984252,25,9,0,7.5995275591,1,1,1
"11553",93,1995,7.80000019073486,3,1,111570.66929,95836.614173,23,11,1,15.734055118,1,1,1
"11554",93,1995,7.80000019073486,1,1,4739.1732283,4739.1732283,31,9,1,0,1,1,1
"11555",93,1995,7.80000019073486,1,1,9465.7086614,5687.007874,27,11,0,3.7787007874,1,1,1
"11556",93,1995,7.80000019073486,2,1,12048.031496,12048.031496,27,7,1,0,1,1,1
"11557",93,1995,7.80000019073486,2,1,32186.358268,31004.724409,38,7,1,1.1816338583,1,1,1
"11558",93,1995,7.80000019073486,0,1,0,0,20,0,0,0,1,0,0
"11559",93,1995,7.80000019073486,2,1,16934.645669,10742.125984,26,7,1,6.192519685,1,1,1
"11560",93,1995,7.80000019073486,2,1,9267.7165354,9267.7165354,43,3,1,0,1,1,1
"11561",93,1995,7.80000019073486,0,1,7823.8484252,0,44,11,0,7.8238484252,1,0,0
"11562",93,1995,7.80000019073486,1,1,9465.7086614,5687.007874,20,11,1,3.7787007874,1,1,1
"11563",93,1995,7.80000019073486,4,0,3079.4094488,0,41,0,0,3.0794094488,1,1,1
"11564",93,1995,7.80000019073486,1,1,12637.795276,12637.795276,41,9,1,0,1,1,1
"11565",93,1995,7.80000019073486,1,0,81303.149606,80039.370079,25,10,1,1.2637795276,1,1,1
"11566",93,1995,7.80000019073486,3,0,9137.1259843,0,38,3,0,9.1371259843,1,1,1
"11567",93,1995,7.80000019073486,2,1,10413.543307,0,23,7,0,10.413543307,1,1,1
"11568",93,1995,7.80000019073486,2,1,8653.730315,842.51968504,42,10,1,7.8112106299,1,1,1
"11569",93,1995,7.80000019073486,0,0,37872.312992,37386.811024,20,9,0,0.4855019685,1,0,0
"11570",93,1995,7.80000019073486,3,1,9857.480315,9857.480315,34,7,1,0,1,1,1
"11571",93,1995,7.80000019073486,1,0,7885.984252,0,27,10,0,7.885984252,1,1,1
"11572",93,1995,7.80000019073486,0,1,15797.244094,15797.244094,35,10,1,0,1,0,0
"11573",93,1995,7.80000019073486,0,1,17324.311024,17324.311024,45,9,1,0,1,0,0
"11574",93,1995,7.80000019073486,2,0,10499.901575,7582.6771654,25,11,1,2.9172244094,1,1,1
"11575",93,1995,7.80000019073486,1,1,11162.332677,6108.2677165,54,3,0,5.0540649606,1,1,1
"11576",93,1995,7.80000019073486,0,1,11577.273622,0,44,9,0,11.577273622,1,0,0
"11577",93,1995,7.80000019073486,1,1,6192.519685,0,35,11,0,6.192519685,1,1,1
"11578",93,1995,7.80000019073486,2,1,12532.480315,10531.496063,37,11,1,2.000984252,1,1,1
"11579",93,1995,7.80000019073486,2,1,7671.1417323,0,53,3,0,7.6711417323,1,1,1
"11580",93,1995,7.80000019073486,1,1,12637.795276,12637.795276,20,11,1,0,1,1,1
"11581",93,1995,7.80000019073486,0,1,25275.590551,25275.590551,25,3,1,0,1,0,0
"11582",93,1995,7.80000019073486,3,1,41345.600394,41283.464567,39,7,0,0.062135826772,1,1,1
"11583",93,1995,7.80000019073486,2,1,1853.5433071,1853.5433071,42,11,0,0,1,1,1
"11584",93,1995,7.80000019073486,2,1,36721.220472,32437.007874,22,11,0,4.2842125984,1,1,1
"11585",93,1995,7.80000019073486,3,1,7077.1653543,4448.503937,33,10,1,2.6286614173,1,1,1
"11586",93,1995,7.80000019073486,2,1,17820.344488,0,35,9,0,17.820344488,1,1,1
"11587",93,1995,7.80000019073486,0,1,0,0,28,7,0,0,1,0,0
"11588",93,1995,7.80000019073486,0,0,11275.019685,0,40,7,0,11.275019685,1,0,0
"11589",93,1995,7.80000019073486,2,0,7671.1417323,0,31,9,0,7.6711417323,1,1,1
"11590",93,1995,7.80000019073486,0,1,6318.8976378,6318.8976378,50,7,1,0,1,0,0
"11591",93,1995,7.80000019073486,0,1,40467.273622,35764.96063,42,7,1,4.7023129921,1,0,0
"11592",93,1995,7.80000019073486,0,1,26286.614173,26286.614173,50,9,0,0,1,0,0
"11593",93,1995,7.80000019073486,2,0,7582.6771654,0,37,7,0,7.5826771654,1,1,1
"11594",93,1995,7.80000019073486,2,1,7671.1417323,0,22,10,0,7.6711417323,1,1,1
"11595",93,1995,7.80000019073486,3,1,0,0,33,11,0,0,1,1,1
"11596",93,1995,7.80000019073486,0,0,7936.5354331,0,27,7,0,7.9365354331,1,0,0
"11597",93,1995,7.80000019073486,2,1,21484.251969,21062.992126,39,7,1,0.42125984252,1,1,1
"11598",93,1995,7.80000019073486,6,1,11293.976378,2948.8188976,37,3,1,8.3451574803,1,1,1
"11599",93,1995,7.80000019073486,1,1,14712.5,12132.283465,30,9,1,2.5802165354,1,1,1
"11600",93,1995,7.80000019073486,0,1,27359.773622,6297.8346457,21,10,1,21.061938976,1,0,0
"11601",93,1995,7.80000019073486,5,1,10531.496063,10531.496063,46,3,0,0,1,1,1
"11602",93,1995,7.80000019073486,2,1,1853.5433071,1853.5433071,27,11,1,0,1,1,1
"11603",93,1995,7.80000019073486,1,0,44173.307087,43619.350394,29,10,1,0.55395669291,1,1,1
"11604",93,1995,7.80000019073486,0,1,0,0,21,11,0,0,1,0,0
"11605",93,1995,7.80000019073486,0,1,20341.584646,12427.165354,32,7,1,7.9144192913,1,0,0
"11606",93,1995,7.80000019073486,2,1,0,0,30,11,0,0,1,1,1
"11607",93,1995,7.80000019073486,3,1,14954.724409,10531.496063,32,7,1,4.4232283465,1,1,1
"11608",93,1995,7.80000019073486,4,1,9137.1259843,0,28,3,0,9.1371259843,1,1,1
"11609",93,1995,7.80000019073486,3,1,12.637795276,0,35,3,0,0.012637795276,1,1,1
"11610",93,1995,7.80000019073486,3,1,9175.0393701,0,48,7,0,9.1750393701,1,1,1
"11611",93,1995,7.80000019073486,0,1,9473.0807087,7372.0472441,50,7,0,2.1010334646,1,0,0
"11612",93,1995,7.80000019073486,2,1,11001.200787,8093.4547244,38,7,1,2.907746063,1,1,1
"11613",93,1995,7.80000019073486,0,1,112616.44685,108790.35433,24,0,0,3.8260925197,1,0,0
"11614",93,1995,7.80000019073486,0,1,0,0,45,7,0,0,1,0,0
"11615",93,1995,7.80000019073486,0,1,10952.755906,10952.755906,44,7,0,0,1,0,0
"11616",93,1995,7.80000019073486,2,1,9405.6791339,0,40,3,0,9.4056791339,1,1,1
"11617",93,1995,7.80000019073486,2,1,5055.1181102,0,53,3,0,5.0551181102,1,1,1
"11618",93,1995,7.80000019073486,0,1,0,0,27,9,0,0,1,0,0
"11619",93,1995,7.80000019073486,5,1,7873.3464567,0,36,7,0,7.8733464567,1,1,1
"11620",93,1995,7.80000019073486,1,1,15797.244094,15797.244094,38,9,1,0,1,1,1
"11621",93,1995,7.80000019073486,5,1,12233.385827,859.37007874,32,7,0,11.374015748,1,1,1
"11622",93,1995,7.80000019073486,0,0,7911.2598425,0,52,7,0,7.9112598425,1,0,0
"11623",93,1995,7.80000019073486,0,1,10952.755906,10952.755906,27,7,1,0,1,0,0
"11624",93,1995,7.80000019073486,1,1,7671.1417323,0,37,11,0,7.6711417323,1,1,1
"11625",93,1995,7.80000019073486,0,1,18286.889764,8951.7716535,33,0,0,9.3351181102,1,0,0
"11626",93,1995,7.80000019073486,0,1,11486.702756,6024.015748,42,9,1,5.4626870079,1,0,0
"11627",93,1995,7.80000019073486,2,1,4212.5984252,4212.5984252,37,7,1,0,1,1,1
"11628",93,1995,7.80000019073486,2,1,10867.450787,8866.4665354,38,7,1,2.000984252,1,1,1
"11629",93,1995,7.80000019073486,2,1,14179.606299,10110.23622,47,7,1,4.0693700787,1,1,1
"11630",93,1995,7.80000019073486,0,1,0,0,21,7,0,0,1,0,0
"11631",93,1995,7.80000019073486,2,1,13926.850394,0,41,7,0,13.926850394,1,1,1
"11632",93,1995,7.80000019073486,1,0,5265.7480315,5265.7480315,37,9,1,0,1,1,1
"11633",93,1995,7.80000019073486,0,1,13690.944882,13690.944882,25,11,1,0,1,0,0
"11634",93,1995,7.80000019073486,0,0,0,0,51,11,0,0,1,0,0
"11635",93,1995,7.80000019073486,2,1,18421.692913,13998.464567,37,10,1,4.4232283465,1,1,1
"11636",93,1995,7.80000019073486,2,1,12637.795276,12637.795276,34,10,1,0,1,1,1
"11637",93,1995,7.80000019073486,0,1,38566.338583,38439.96063,27,7,1,0.12637795276,1,0,0
"11638",93,1995,7.80000019073486,0,1,526.57480315,526.57480315,26,3,1,0,1,0,0
